timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927121748,389,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-1,,true,,735,431,16,39,null,389,1,0
1681927122020,161,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-18,text,true,,1753,375,16,39,https://reqres.in/api/users?page=2,161,0,133
1681927122018,161,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-18,,true,,1753,375,16,39,null,161,3,133
1681927121871,319,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-13,text,true,,1745,375,16,40,https://reqres.in/api/users?page=2,318,0,286
1681927121869,319,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-13,,true,,1745,375,16,40,null,318,2,286
1681927121863,340,https://reqres.in/api/users/23,404,Not Found,Exception Paths Group 2-6,text,false,,694,371,8,41,https://reqres.in/api/users/23,340,0,310
1681927121862,340,Get User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-6,,false,,694,371,8,41,null,340,1,310
1681927122182,39,Get User By ID,200,OK,CRUD Operations 3-18,text,true,,1010,370,16,41,https://reqres.in/api/users/8,39,0,0
1681927122191,36,Get User By ID,200,OK,CRUD Operations 3-13,text,true,,1000,371,16,41,https://reqres.in/api/users/12,36,0,0
1681927121705,536,https://reqres.in/api/register,400,Bad Request,Exception Paths Group 2-4,text,false,,692,415,8,41,https://reqres.in/api/register,536,0,0
1681927121705,536,Register User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-4,,false,,692,415,8,41,null,536,0,0
1681927122203,41,https://reqres.in/api/unknown/23,404,Not Found,Exception Paths Group 2-6,text,false,,698,373,8,41,https://reqres.in/api/unknown/23,41,0,0
1681927122203,41,Get Single Resource,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-6,,false,,698,373,8,41,null,41,1,0
1681927122222,40,Get User By ID,200,OK,CRUD Operations 3-18,text,true,,1012,371,16,41,https://reqres.in/api/users/10,39,0,0
1681927122232,43,Get User By ID,304,Not Modified,CRUD Operations 3-13,,true,,634,423,16,41,https://reqres.in/api/users/12,0,0,0
1681927122263,34,Get User By ID,304,Not Modified,CRUD Operations 3-18,,true,,636,422,16,41,https://reqres.in/api/users/8,0,0,0
1681927122023,278,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-16,text,true,,1749,375,16,41,https://reqres.in/api/users?page=2,278,0,211
1681927122017,278,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-16,,true,,1749,375,16,41,null,278,7,211
1681927122006,315,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-1,text,false,,694,413,8,41,https://reqres.in/api/login,314,0,0
1681927122005,315,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-1,,false,,694,413,8,41,null,314,2,0
1681927122005,322,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-9,text,true,,701,391,16,41,https://reqres.in/api/users/2,322,0,0
1681927122005,322,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-9,,true,,701,391,16,41,null,322,0,0
1681927122299,40,Get User By ID,200,OK,CRUD Operations 3-18,text,true,,998,370,16,41,https://reqres.in/api/users/7,40,0,0
1681927122302,41,Get User By ID,200,OK,CRUD Operations 3-16,text,true,,1002,371,16,41,https://reqres.in/api/users/10,41,0,0
1681927122003,342,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-8,text,true,,705,391,16,41,https://reqres.in/api/users/2,342,0,0
1681927122002,342,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-8,,true,,705,391,16,41,null,342,2,0
1681927122014,333,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-10,text,true,,735,431,16,41,https://reqres.in/api/users/2,333,0,0
1681927122013,333,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-10,,true,,735,431,16,41,null,333,2,0
1681927122323,30,Get Users Page 1,200,OK,Exception Paths Group 2-1,text,true,,1708,375,8,41,https://reqres.in/api/users?page=1,30,0,0
1681927122322,30,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-1,,true,,1708,375,8,41,null,30,2,0
1681927122027,333,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-3,text,true,,735,431,16,41,https://reqres.in/api/users/2,333,0,0
1681927122026,333,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-3,,true,,735,431,16,41,null,333,2,0
1681927122340,24,Get User By ID,200,OK,CRUD Operations 3-18,text,true,,1000,371,16,40,https://reqres.in/api/users/11,24,0,0
1681927122344,35,Get User By ID,200,OK,CRUD Operations 3-16,text,true,,998,370,16,40,https://reqres.in/api/users/9,35,0,0
1681927121625,768,https://reqres.in/api/register,400,Bad Request,Exception Paths Group 2-3,text,false,,690,415,7,40,https://reqres.in/api/register,768,0,0
1681927121625,768,Register User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-3,,false,,690,415,7,40,null,768,1,0
1681927122368,43,Get User By ID,200,OK,CRUD Operations 3-18,text,true,,1006,370,16,40,https://reqres.in/api/users/9,43,0,0
1681927122182,220,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-18,,true,,5662,2274,16,40,null,185,10,0
1681927122082,332,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-2,text,true,,701,391,16,40,https://reqres.in/api/users/2,331,0,0
1681927122082,332,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-2,,true,,701,391,16,40,null,331,1,0
1681927122380,44,Get User By ID,200,OK,CRUD Operations 3-16,text,true,,1008,370,16,40,https://reqres.in/api/users/8,43,0,0
1681927122076,348,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-2,text,false,,696,413,7,40,https://reqres.in/api/login,347,0,0
1681927122076,348,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-2,,false,,696,413,7,40,null,347,0,0
1681927122083,344,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-5,text,true,,705,391,16,40,https://reqres.in/api/users/2,344,0,0
1681927122082,344,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-5,,true,,705,391,16,40,null,344,1,0
1681927122110,333,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-6,text,true,,739,431,16,40,https://reqres.in/api/users/2,333,0,0
1681927122110,333,Update User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-6,,true,,739,431,16,40,null,333,1,0
1681927122102,382,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-7,text,true,,697,391,16,40,https://reqres.in/api/users/2,382,0,0
1681927122412,72,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-18,text,true,,1419,370,16,40,https://reqres.in/api/unknown,72,0,0
1681927122102,382,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-7,,true,,697,391,16,40,null,382,0,0
1681927122412,72,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-18,,true,,1419,370,16,40,null,72,0,0
1681927122085,401,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-4,text,true,,695,391,16,40,https://reqres.in/api/users/2,401,0,0
1681927122084,401,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-4,,true,,695,391,16,40,null,401,1,0
1681927122424,64,Get User By ID,200,OK,CRUD Operations 3-16,text,true,,1004,371,16,40,https://reqres.in/api/users/11,64,0,0
1681927122424,65,Get Users Page 1,200,OK,Exception Paths Group 2-2,text,true,,1724,375,7,40,https://reqres.in/api/users?page=1,65,0,0
1681927122424,65,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-2,,true,,1724,375,7,40,null,65,0,0
1681927122109,381,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-5,text,false,,708,413,7,40,https://reqres.in/api/login,381,0,0
1681927122108,381,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-5,,false,,708,413,7,40,null,381,1,0
1681927121866,660,https://reqres.in/api/users/23,404,Not Found,Exception Paths Group 2-7,text,false,,698,371,6,39,https://reqres.in/api/users/23,660,0,284
1681927121865,660,Get User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-7,,false,,698,371,6,39,null,660,2,284
1681927122138,393,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-1,text,true,,697,391,16,39,https://reqres.in/api/users/2,393,0,0
1681927122138,393,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-1,,true,,697,391,16,39,null,393,0,0
1681927122485,52,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-18,text,true,,947,372,16,39,https://reqres.in/api/unknown/2,52,0,0
1681927122484,52,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-18,,true,,947,372,16,39,null,52,3,0
1681927122489,58,Get User By ID,304,Not Modified,CRUD Operations 3-16,,true,,636,423,16,39,https://reqres.in/api/users/11,0,0,0
1681927122492,57,Get Users Page 1,200,OK,Exception Paths Group 2-5,text,true,,1718,375,6,39,https://reqres.in/api/users?page=1,56,0,0
1681927122492,57,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-5,,true,,1718,375,6,39,null,56,0,0
1681927122245,331,https://reqres.in/api/register,400,Bad Request,Exception Paths Group 2-6,text,false,,690,415,5,38,https://reqres.in/api/register,331,0,0
1681927122245,331,Register User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-6,,false,,690,415,5,38,null,331,0,0
1681927122241,369,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-4,text,false,,698,413,5,38,https://reqres.in/api/login,369,0,0
1681927122241,369,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-4,,false,,698,413,5,38,null,369,0,0
1681927122548,63,Get User By ID,200,OK,CRUD Operations 3-16,text,true,,1018,370,16,38,https://reqres.in/api/users/7,63,0,0
1681927122302,305,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-16,,true,,5666,2275,16,38,null,246,4,0
1681927122275,349,Get User By ID,200,OK,CRUD Operations 3-13,text,true,,1000,370,16,38,https://reqres.in/api/users/7,349,0,0
1681927122611,34,Get Users Page 1,200,OK,Exception Paths Group 2-4,text,true,,1710,375,5,38,https://reqres.in/api/users?page=1,34,0,0
1681927122611,34,Get User Page 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Exception Paths Group 2-4,,true,,1710,375,5,38,null,34,1,0
1681927122612,49,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-16,text,true,,1431,370,16,37,https://reqres.in/api/unknown,49,0,0
1681927122612,49,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-16,,true,,1431,370,16,37,null,49,3,0
1681927122625,43,Get User By ID,200,OK,CRUD Operations 3-13,text,true,,1000,370,16,37,https://reqres.in/api/users/9,42,0,0
1681927122329,376,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-9,,true,,614,392,16,37,https://reqres.in/api/users/2,0,0,0
1681927122327,376,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-9,,true,,614,392,16,37,null,0,3,0
1681927122487,329,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-4,,true,,614,392,17,38,https://reqres.in/api/users/2,0,0,0
1681927122486,329,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-4,,true,,614,392,17,38,null,0,2,0
1681927121859,967,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-12,text,true,,1747,375,16,37,https://reqres.in/api/users?page=2,967,0,937
1681927121856,967,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-12,,true,,1747,375,16,37,null,967,3,937
1681927122664,174,https://reqres.in/api/unknown/2,200,OK,CRUD Operations 3-16,text,true,,943,372,16,37,https://reqres.in/api/unknown/2,174,0,0
1681927122664,174,Get Single <Resource>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-16,,true,,943,372,16,37,null,174,1,0
1681927122668,176,Get User By ID,304,Not Modified,CRUD Operations 3-13,,true,,638,422,16,37,https://reqres.in/api/users/7,0,0,0
1681927122485,360,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-7,,true,,614,392,16,37,https://reqres.in/api/users/2,0,0,0
1681927122484,360,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-7,,true,,614,392,16,37,null,0,1,0
1681927122827,28,Get User By ID,200,OK,CRUD Operations 3-12,text,true,,1006,371,15,36,https://reqres.in/api/users/12,28,0,0
1681927122531,333,https://reqres.in/api/users/2,204,No Content,CRUD Operations 3-1,,true,,616,392,15,36,https://reqres.in/api/users/2,0,0,0
1681927122531,333,Delete User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-1,,true,,616,392,15,36,null,0,0,0
1681927122527,345,https://reqres.in/api/unknown/23,404,Not Found,Exception Paths Group 2-7,text,false,,690,373,4,35,https://reqres.in/api/unknown/23,344,0,0
1681927122527,345,Get Single Resource,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-7,,false,,690,373,4,35,null,344,0,0
1681927122539,357,https://reqres.in/api/users,201,Created,CRUD Operations 3-18,text,true,,740,423,14,35,https://reqres.in/api/users,357,0,0
1681927122539,357,Create User,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-18,,true,,740,423,14,35,null,357,1,0
1681927122862,36,Get User By ID,200,OK,CRUD Operations 3-12,text,true,,1002,371,14,35,https://reqres.in/api/users/10,36,0,0
1681927121755,1146,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-11,text,true,,1749,375,14,35,https://reqres.in/api/users?page=2,1145,0,1107
1681927121724,1146,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-11,,true,,1749,375,14,35,null,1145,32,1107
1681927122872,30,Get User By ID,304,Not Modified,CRUD Operations 3-13,,true,,636,423,14,35,https://reqres.in/api/users/12,0,0,0
1681927122190,677,Get User By ID,200,"Number of samples in transaction : 6, number of failing samples : 0",CRUD Operations 3-13,,true,,4908,2379,14,35,null,427,36,0
1681927122801,103,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-17,text,true,,1747,375,14,35,https://reqres.in/api/users?page=2,103,0,70
1681927122796,103,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-17,,true,,1747,375,14,35,null,103,6,70
1681927122197,711,https://reqres.in/api/users/23,404,Not Found,Exception Paths Group 2-8,text,false,,694,371,4,35,https://reqres.in/api/users/23,711,0,92
1681927122194,711,Get User,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-8,,false,,694,371,4,35,null,711,3,92
1681927122899,38,Get User By ID,200,OK,CRUD Operations 3-12,text,true,,1000,371,14,35,https://reqres.in/api/users/11,38,0,0
1681927122902,38,Get User By ID,200,OK,CRUD Operations 3-11,text,true,,994,370,14,35,https://reqres.in/api/users/9,38,0,0
1681927122903,39,https://reqres.in/api/unknown,200,OK,CRUD Operations 3-13,text,true,,1419,370,14,35,https://reqres.in/api/unknown,39,0,0
1681927122903,39,List <Resources>,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-13,,true,,1419,370,14,35,null,39,1,0
1681927122905,40,Get User By ID,200,OK,CRUD Operations 3-17,text,true,,1002,371,14,35,https://reqres.in/api/users/11,40,0,0
1681927122362,592,https://reqres.in/api/users/2,200,OK,CRUD Operations 3-3,text,true,,699,391,14,35,https://reqres.in/api/users/2,592,0,0
1681927122361,592,Update User Patch,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-3,,true,,699,391,14,35,null,592,1,0
1681927122577,388,https://reqres.in/api/login,400,Bad Request,Exception Paths Group 2-6,text,false,,696,413,4,35,https://reqres.in/api/login,388,0,0
1681927122576,388,Login,,"Number of samples in transaction : 1, number of failing samples : 1",Exception Paths Group 2-6,,false,,696,413,4,35,null,388,2,0
1681927122026,946,https://reqres.in/api/users?page=2,200,OK,CRUD Operations 3-14,text,true,,1755,375,14,35,https://reqres.in/api/users?page=2,946,0,912
1681927122025,946,List Users,200,"Number of samples in transaction : 1, number of failing samples : 0",CRUD Operations 3-14,,true,,1755,375,14,35,null,946,2,912
